procs,n,time,iters,converged
4,1016,0.006623983383178711,6,1
16,200,0.002496957778930664,6,1
16,1016,0.007195949554443359,6,1
2,200,0.004984855651855469,5,1
8,200,0.0014688968658447266,3,1
4,1016,0.006224870681762695,5,1
8,1016,0.008056879043579102,10,1
4,200,0.0011801719665527344,2,1
2,200,0.003370046615600586,4,1
16,4096,0.024061918258666992,19,1
4,1016,0.0055999755859375,5,1
4,200,0.0019021034240722656,4,1
2,200,0.003962993621826172,5,1
16,200,0.0023279190063476562,6,1
16,1016,0.002691984176635742,3,1
8,200,0.0018870830535888672,4,1
4,1016,0.005877971649169922,5,1
4,200,0.002167940139770508,5,1
8,1016,0.006490945816040039,7,1
2,200,0.0028009414672851562,3,1
16,4096,0.020210981369018555,15,1
4,200,0.002123117446899414,5,1
2,200,0.0030541419982910156,5,1
16,200,0.002830028533935547,7,1
8,200,0.0035381317138671875,3,1
4,200,0.002051830291748047,5,1
16,1016,0.005196094512939453,5,1
2,200,0.0018401145935058594,3,1
16,4096,0.02335500717163086,12,1
4,200,0.0018110275268554688,4,1
2,200,0.003475189208984375,4,1
8,1016,0.007395029067993164,6,1
16,200,0.0014390945434570312,3,1
8,200,0.002295970916748047,2,1
4,200,0.0018570423126220703,4,1
2,200,0.0026879310607910156,3,1
16,1016,0.16582703590393066,300,0
4,200,0.0017828941345214844,4,1
2,200,0.0019478797912597656,3,1
16,4096,0.02673792839050293,20,1
8,1016,0.004312038421630859,5,1
8,200,0.002351999282836914,5,1
4,200,0.0017960071563720703,4,1
2,200,0.0035860538482666016,4,1
16,200,0.00410914421081543,5,1
16,1016,0.005591869354248047,5,1
4,200,0.0013010501861572266,2,1
2,200,0.003690958023071289,4,1
16,4096,0.02266693115234375,17,1
8,1016,0.005092144012451172,5,1
4,200,0.0014019012451171875,3,1
2,200,0.004204988479614258,5,1
8,200,0.003651857376098633,3,1
16,200,0.004525899887084961,6,1
16,1016,0.0032851696014404297,4,1
4,200,0.0021789073944091797,5,1
2,200,0.0027501583099365234,5,1
16,4096,0.03837108612060547,22,1
8,1016,0.0071070194244384766,6,1
4,200,0.002110004425048828,5,1
8,200,0.0027239322662353516,6,1
2,200,0.004147052764892578,5,1
16,200,0.002122163772583008,5,1
4,200,0.001435995101928711,3,1
16,1016,0.003993988037109375,3,1
2,200,0.001912832260131836,3,1
8,1016,0.005930900573730469,7,1
4,200,0.0019450187683105469,4,1
16,4096,0.023328065872192383,17,1
2,200,0.002285003662109375,4,1
8,200,0.0023250579833984375,5,1
16,200,0.0016579627990722656,3,1
2,200,0.004965066909790039,5,1
4,200,0.0018351078033447266,4,1
16,1016,0.002053976058959961,3,1
2,200,0.0024361610412597656,3,1
8,1016,0.005236148834228516,6,1
4,200,0.0017120838165283203,3,1
16,4096,0.03675198554992676,18,1
8,200,0.003358125686645508,3,1
2,200,0.003757953643798828,4,1
4,200,0.0017940998077392578,3,1
16,200,0.007923126220703125,4,1
16,1016,0.003576040267944336,4,1
2,200,0.003682851791381836,6,1
4,200,0.002112150192260742,5,1
8,1016,0.007308006286621094,7,1
8,200,0.0015170574188232422,3,1
16,4096,0.020967960357666016,10,1
2,200,0.004561185836791992,5,1
4,200,0.0014481544494628906,3,1
16,200,0.0021979808807373047,5,1
2,200,0.0023610591888427734,4,1
16,1016,0.01226806640625,5,1
8,200,0.0019958019256591797,4,1
8,1016,0.006478071212768555,6,1
4,200,0.0022461414337158203,5,1
16,4096,0.022823095321655273,17,1
2,200,0.002744913101196289,3,1
4,200,0.00208282470703125,4,1
16,200,0.0027201175689697266,7,1
2,200,0.003720998764038086,6,1
16,1016,0.006282806396484375,9,1
8,1016,0.007266998291015625,9,1
4,200,0.0014309883117675781,3,1
8,200,0.003813028335571289,6,1
2,200,0.004779815673828125,5,1
16,4096,0.026777982711791992,23,1
4,200,0.0014209747314453125,3,1
2,200,0.001834869384765625,3,1
16,200,0.0028810501098632812,7,1
4,200,0.006639957427978516,5,1
8,1016,0.0051898956298828125,6,1
8,200,0.002758026123046875,5,1
2,200,0.004743099212646484,5,1
16,1016,0.15443706512451172,300,0
16,4096,0.02361607551574707,17,1
4,200,0.0014920234680175781,3,1
2,200,0.0023849010467529297,4,1
16,200,0.0027451515197753906,7,1
8,1016,0.0056569576263427734,6,1
4,200,0.0021178722381591797,4,1
8,200,0.002683877944946289,6,1
2,200,0.0022809505462646484,4,1
16,1016,0.004431962966918945,6,1
4,200,0.0017800331115722656,4,1
16,4096,0.0265347957611084,21,1
2,200,0.004333019256591797,4,1
16,200,0.001825094223022461,4,1
8,1016,0.0050351619720458984,6,1
4,200,0.0014889240264892578,3,1
2,200,0.003670930862426758,6,1
8,200,0.004772186279296875,6,1
16,1016,0.006942033767700195,7,1
4,200,0.0018830299377441406,4,1
16,4096,0.023864030838012695,16,1
16,200,0.002170085906982422,5,1
8,1016,0.005555868148803711,5,1
4,200,0.002841949462890625,7,1
8,200,0.0019378662109375,4,1
16,1016,0.003643035888671875,6,1
4,200,0.002146005630493164,5,1
16,4096,0.020227909088134766,15,1
16,200,0.0018048286437988281,4,1
8,1016,0.003823995590209961,4,1
4,200,0.0015349388122558594,3,1
8,200,0.0022301673889160156,5,1
4,200,0.0021941661834716797,5,1
16,1016,0.023689985275268555,25,1
16,4096,0.02610301971435547,17,1
8,1016,0.008729934692382812,9,1
4,200,0.0014541149139404297,3,1
16,200,0.004530191421508789,6,1
8,200,0.0034058094024658203,3,1
4,200,0.0018100738525390625,4,1
16,1016,0.003072023391723633,5,1
8,1016,0.008989095687866211,11,1
16,4096,0.030540943145751953,20,1
4,200,0.0023088455200195312,5,1
16,200,0.001814126968383789,4,1
8,200,0.0015330314636230469,3,1
4,200,0.001811981201171875,4,1
16,1016,0.012061834335327148,11,1
8,1016,0.005655050277709961,6,1
4,200,0.002126932144165039,5,1
16,4096,0.016968965530395508,13,1
8,200,0.0022630691528320312,5,1
16,200,0.002131938934326172,5,1
4,200,0.0021021366119384766,5,1
16,1016,0.0025370121002197266,4,1
8,1016,0.005037069320678711,3,1
4,200,0.0018510818481445312,4,1
16,4096,0.029620885848999023,24,1
16,200,0.0017621517181396484,4,1
8,200,0.002407073974609375,5,1
4,200,0.0014798641204833984,3,1
4,200,0.0020771026611328125,5,1
8,1016,0.007191181182861328,5,1
16,1016,0.013540983200073242,9,1
16,200,0.003134012222290039,3,1
8,200,0.003016948699951172,4,1
4,200,0.0018429756164550781,4,1
16,4096,0.028742074966430664,21,1
4,200,0.0021419525146484375,5,1
8,1016,0.005219936370849609,6,1
16,1016,0.0025491714477539062,4,1
8,200,0.0015380382537841797,3,1
16,200,0.0016829967498779297,4,1
4,200,0.0014879703521728516,3,1
16,4096,0.017889022827148438,13,1
8,1016,0.005803108215332031,7,1
4,200,0.0017690658569335938,4,1
16,1016,0.0031630992889404297,5,1
8,200,0.0030930042266845703,3,1
16,200,0.0025081634521484375,6,1
4,200,0.002134084701538086,5,1
16,4096,0.0180051326751709,13,1
8,1016,0.004091978073120117,4,1
4,200,0.0019068717956542969,3,1
16,1016,0.007902860641479492,11,1
8,200,0.00162506103515625,3,1
4,200,0.0018310546875,4,1
16,200,0.003941059112548828,5,1
16,4096,0.03338003158569336,16,1
8,1016,0.0074310302734375,7,1
8,200,0.001847982406616211,4,1
16,1016,0.002532958984375,4,1
16,200,0.0017139911651611328,4,1
16,4096,0.02431511878967285,17,1
8,200,0.0038101673126220703,4,1
16,1016,0.009036064147949219,8,1
16,200,0.0028769969940185547,7,1
16,4096,0.024045944213867188,20,1
8,200,0.0015399456024169922,3,1
16,1016,0.005158901214599609,9,1
16,200,0.00554203987121582,5,1
16,4096,0.03144979476928711,19,1
8,200,0.0015859603881835938,3,1
16,1016,0.009094953536987305,5,1
16,200,0.0017819404602050781,4,1
16,4096,0.029891014099121094,16,1
8,200,0.004021167755126953,4,1
16,1016,0.1771390438079834,300,0
16,200,0.005014896392822266,4,1
16,4096,0.015745878219604492,12,1
8,200,0.002755880355834961,5,1
16,1016,0.011781930923461914,10,1
16,200,0.0027589797973632812,7,1
16,4096,0.025510072708129883,17,1
8,200,0.0015349388122558594,3,1
16,1016,0.0035529136657714844,6,1
16,200,0.0021169185638427734,5,1
16,4096,0.022884845733642578,18,1
8,200,0.004139900207519531,4,1
16,200,0.002814054489135742,7,1
16,1016,0.005524873733520508,3,1
8,200,0.0018990039825439453,4,1
16,4096,0.03200697898864746,22,1
16,200,0.00251007080078125,6,1
8,200,0.0037288665771484375,4,1
16,1016,0.17372798919677734,300,0
16,4096,0.020960092544555664,16,1
16,200,0.006656169891357422,7,1
8,200,0.00419306755065918,4,1
16,1016,0.005313873291015625,5,1
16,4096,0.030510902404785156,20,1
16,200,0.0021622180938720703,5,1
8,200,0.0015408992767333984,3,1
16,1016,0.005146026611328125,9,1
16,4096,0.026658058166503906,21,1
8,200,0.001194000244140625,2,1
16,200,0.0021080970764160156,5,1
16,1016,0.007022857666015625,8,1
16,4096,0.0272369384765625,21,1
16,200,0.0024149417877197266,6,1
8,200,0.0035440921783447266,5,1
16,1016,0.002215147018432617,3,1
16,4096,0.026688098907470703,21,1
16,200,0.0018339157104492188,4,1
8,200,0.003223896026611328,4,1
16,1016,0.003943920135498047,3,1
16,4096,0.02257394790649414,17,1
8,200,0.0015218257904052734,3,1
16,200,0.00642085075378418,4,1
16,1016,0.0025780200958251953,4,1
16,4096,0.020586013793945312,11,1
8,200,0.004487037658691406,6,1
16,200,0.005299091339111328,7,1
16,1016,0.012346982955932617,11,1
16,4096,0.024710893630981445,20,1
8,200,0.0031888484954833984,6,1
16,200,0.0014300346374511719,3,1
16,1016,0.004099130630493164,3,1
8,200,0.0015671253204345703,3,1
16,200,0.0015099048614501953,3,1
16,1016,0.021215200424194336,25,1
8,200,0.004043102264404297,4,1
16,200,0.002917051315307617,7,1
16,1016,0.007629871368408203,7,1
8,200,0.002543210983276367,6,1
16,200,0.0051479339599609375,7,1
8,200,0.0029189586639404297,6,1
16,1016,0.003659963607788086,6,1
16,200,0.0014791488647460938,3,1
8,200,0.0035889148712158203,3,1
16,1016,0.008752107620239258,9,1
16,200,0.0020711421966552734,5,1
8,200,0.002708911895751953,4,1
16,1016,0.00466609001159668,8,1
16,200,0.0018701553344726562,4,1
8,200,0.0018811225891113281,4,1
16,1016,0.0069768428802490234,12,1
16,200,0.004626035690307617,5,1
8,200,0.004742860794067383,6,1
16,1016,0.004758119583129883,4,1
16,200,0.006109952926635742,4,1
8,200,0.002618074417114258,6,1
16,1016,0.008291006088256836,15,1
16,200,0.0024330615997314453,6,1
8,200,0.0024030208587646484,5,1
16,1016,0.0056269168853759766,3,1
16,200,0.0014641284942626953,3,1
8,200,0.002546072006225586,3,1
16,1016,0.006443977355957031,5,1
16,200,0.0020780563354492188,5,1
8,200,0.001953125,4,1
16,1016,0.014693021774291992,9,1
8,200,0.0016407966613769531,3,1
16,200,0.00215911865234375,5,1
16,1016,0.011162042617797852,8,1
8,200,0.0036520957946777344,4,1
16,200,0.005173921585083008,5,1
16,1016,0.0052340030670166016,5,1
16,200,0.0014729499816894531,3,1
8,200,0.002007007598876953,2,1
16,1016,0.004241943359375,7,1
8,200,0.0019829273223876953,4,1
16,200,0.0015079975128173828,3,1
8,200,0.003637075424194336,4,1
16,200,0.0021011829376220703,5,1
16,1016,0.02475905418395996,23,1
8,200,0.0019309520721435547,4,1
16,1016,0.002521038055419922,4,1
16,200,0.004766941070556641,7,1
8,200,0.0019459724426269531,4,1
16,200,0.004275083541870117,6,1
16,1016,0.009845972061157227,7,1
8,200,0.0043108463287353516,5,1
16,200,0.002515077590942383,6,1
16,1016,0.010363101959228516,7,1
8,200,0.0014879703521728516,3,1
16,200,0.001708984375,4,1
16,1016,0.008358955383300781,5,1
8,200,0.0022580623626708984,4,1
16,200,0.001413106918334961,3,1
16,1016,0.009147882461547852,6,1
8,200,0.004111051559448242,5,1
16,200,0.0025451183319091797,6,1
8,200,0.0021440982818603516,3,1
16,200,0.005392789840698242,6,1
8,200,0.0018029212951660156,4,1
16,200,0.0017821788787841797,4,1
8,200,0.003835916519165039,4,1
16,200,0.0016880035400390625,4,1
8,200,0.0011789798736572266,2,1
16,200,0.002109050750732422,5,1
8,200,0.002595186233520508,6,1
16,200,0.0019071102142333984,4,1
8,200,0.004231929779052734,5,1
8,200,0.001981019973754883,4,1
16,200,0.004411935806274414,4,1
8,200,0.0019068717956542969,4,1
16,200,0.003359079360961914,4,1
8,200,0.003587007522583008,3,1
16,200,0.0014510154724121094,3,1
8,200,0.002421140670776367,4,1
16,200,0.0021178722381591797,5,1
16,200,0.002535104751586914,6,1
16,200,0.0036160945892333984,5,1
16,200,0.0022339820861816406,5,1
16,200,0.0017800331115722656,4,1
16,200,0.002056121826171875,5,1
16,200,0.002424001693725586,6,1
16,200,0.00707697868347168,4,1
16,200,0.002811908721923828,7,1
16,200,0.0024929046630859375,6,1
16,200,0.00488591194152832,3,1
16,200,0.0021469593048095703,5,1
16,200,0.0035409927368164062,3,1
2,3000,0.06579208374023438,12,1
2,3000,0.08862900733947754,16,1
2,3000,0.12253785133361816,24,1
2,3000,0.05518293380737305,10,1
2,3000,0.1337120532989502,25,1
2,3000,0.09492802619934082,18,1
2,3000,0.18027400970458984,34,1
2,3000,0.12815523147583008,24,1
2,3000,0.10309696197509766,20,1
2,3000,0.06553411483764648,12,1
2,3000,0.061911821365356445,12,1
2,3000,0.11046981811523438,22,1
2,3000,0.05423092842102051,10,1
4,3000,0.032150983810424805,11,1
2,3000,0.08728289604187012,17,1
4,3000,0.01604008674621582,5,1
2,3000,0.10715603828430176,21,1
4,3000,0.016244888305664062,5,1
2,3000,0.07157516479492188,13,1
4,3000,0.015733957290649414,5,1
2,3000,0.10337305068969727,20,1
4,3000,0.029371023178100586,10,1
2,3000,0.0505070686340332,9,1
4,3000,0.013371944427490234,4,1
2,3000,0.09145092964172363,18,1
4,3000,0.01329803466796875,4,1
2,3000,0.048268795013427734,9,1
4,3000,0.02517104148864746,8,1
2,3000,0.13410305976867676,24,1
4,3000,0.016347169876098633,5,1
2,3000,0.05697011947631836,10,1
4,3000,0.013664007186889648,4,1
2,3000,0.12308883666992188,23,1
4,3000,0.013833999633789062,4,1
2,3000,0.127763032913208,24,1
4,3000,0.024550914764404297,8,1
8,3000,0.011758089065551758,5,1
2,3000,0.1281280517578125,24,1
4,3000,0.016877174377441406,5,1
2,3000,0.10536599159240723,20,1
4,3000,0.027608156204223633,9,1
8,3000,0.010621786117553711,5,1
2,3000,0.03524518013000488,6,1
4,3000,0.013448953628540039,4,1
2,3000,0.12938785552978516,24,1
8,3000,0.008176088333129883,4,1
4,3000,0.013314962387084961,4,1
16,3000,0.011050939559936523,6,1
2,3000,0.09104585647583008,18,1
4,3000,0.010432958602905273,3,1
2,3000,0.18567609786987305,35,1
8,3000,0.008575916290283203,4,1
4,3000,0.013283967971801758,4,1
16,3000,0.008567094802856445,5,1
2,3000,0.040782928466796875,7,1
4,3000,0.013371944427490234,4,1
2,3000,0.05940699577331543,11,1
8,3000,0.006579160690307617,3,1
4,3000,0.016458988189697266,5,1
2,3000,0.0902860164642334,17,1
16,3000,0.01003718376159668,6,1
4,3000,0.016485929489135742,5,1
2,3000,0.043853044509887695,8,1
8,3000,0.009961843490600586,4,1
4,3000,0.013692855834960938,4,1
2,3000,0.04925394058227539,8,1
4,3000,0.027559995651245117,9,1
16,3000,0.009741067886352539,6,1
2,3000,0.05700516700744629,11,1
8,3000,0.006762981414794922,3,1
4,3000,0.014096975326538086,4,1
2,3000,0.1047060489654541,20,1
4,3000,0.015987873077392578,5,1
16,3000,0.008918046951293945,5,1
2,3000,0.13001704216003418,24,1
8,3000,0.008183956146240234,4,1
4,3000,0.013238906860351562,4,1
2,3000,0.049028873443603516,9,1
4,3000,0.01331186294555664,4,1
2,3000,0.09071993827819824,17,1
16,3000,0.009026050567626953,5,1
8,3000,0.014960050582885742,8,1
4,3000,0.015681982040405273,5,1
2,3000,0.050891876220703125,9,1
4,3000,0.016197919845581055,5,1
2,3000,0.09545612335205078,18,1
16,3000,0.008558988571166992,5,1
4,3000,0.014266014099121094,4,1
8,3000,0.009577035903930664,4,1
2,3000,0.08325409889221191,16,1
4,3000,0.016386985778808594,5,1
2,3000,0.09340190887451172,17,1
4,3000,0.027878999710083008,9,1
8,3000,0.01039886474609375,4,1
16,3000,0.00863504409790039,5,1
2,3000,0.04565286636352539,8,1
4,3000,0.015995025634765625,5,1
2,3000,0.046797990798950195,8,1
4,3000,0.013669013977050781,4,1
8,3000,0.008482933044433594,4,1
2,3000,0.05521893501281738,10,1
16,3000,0.010920047760009766,6,1
4,3000,0.013090133666992188,4,1
2,3000,0.08205199241638184,15,1
4,3000,0.013792991638183594,4,1
8,3000,0.014900922775268555,8,1
2,3000,0.19620990753173828,36,1
16,3000,0.008189916610717773,6,1
4,3000,0.02649998664855957,9,1
2,5250,0.540241003036499,55,1
2,3000,0.05126595497131348,9,1
8,3000,0.0066339969635009766,3,1
4,3000,0.013624906539916992,4,1
2,5250,0.24515199661254883,25,1
2,3000,0.1216580867767334,23,1
4,3000,0.013465166091918945,4,1
16,3000,0.009022951126098633,5,1
2,3000,0.034188032150268555,6,1
2,5250,0.16903281211853027,16,1
8,3000,0.00843501091003418,4,1
4,3000,0.013588905334472656,4,1
2,3000,0.07813000679016113,14,1
2,5250,0.1519160270690918,15,1
4,3000,0.015962839126586914,5,1
16,3000,0.013345003128051758,5,1
2,3000,0.1130528450012207,22,1
2,5250,0.17002606391906738,16,1
4,3000,0.013251781463623047,4,1
8,3000,0.008684873580932617,3,1
2,3000,0.04437899589538574,8,1
4,3000,0.016173839569091797,5,1
2,5250,0.25272607803344727,25,1
4,5250,0.14644813537597656,26,1
2,3000,0.08809208869934082,17,1
16,3000,0.00867319107055664,5,1
8,3000,0.006791114807128906,3,1
2,5250,0.14535093307495117,13,1
8,5250,0.051306962966918945,14,1
2,3000,0.04388713836669922,8,1
4,3000,0.01659417152404785,4,1
4,5250,0.10650801658630371,19,1
2,5250,0.19140291213989258,19,1
2,3000,0.14493298530578613,28,1
4,3000,0.027385950088500977,9,1
16,3000,0.007512807846069336,4,1
4,5250,0.14574384689331055,24,1
8,3000,0.010016918182373047,5,1
2,3000,0.03856706619262695,7,1
8,5250,0.025288105010986328,8,1
4,3000,0.010951995849609375,3,1
2,5250,0.18495917320251465,18,1
4,5250,0.0941469669342041,17,1
2,3000,0.09456396102905273,18,1
4,3000,0.014126062393188477,4,1
2,5250,0.1309680938720703,13,1
4,5250,0.11626005172729492,18,1
8,3000,0.008466958999633789,3,1
16,3000,0.008817195892333984,5,1
2,3000,0.13535809516906738,25,1
4,3000,0.01651597023010254,5,1
2,5250,0.17396903038024902,17,1
8,5250,0.9284040927886963,300,0
4,5250,0.0771479606628418,14,1
2,3000,0.05924797058105469,10,1
4,3000,0.010759830474853516,3,1
2,5250,0.17711281776428223,17,1
8,3000,0.014807939529418945,8,1
2,3000,0.11140084266662598,20,1
4,5250,0.08535885810852051,15,1
4,3000,0.01671004295349121,5,1
16,3000,0.00876617431640625,5,1
2,5250,0.34656500816345215,34,1
2,3000,0.049462080001831055,9,1
8,5250,0.04757499694824219,14,1
4,5250,0.13103199005126953,24,1
4,3000,0.016956806182861328,5,1
2,3000,0.10504388809204102,20,1
2,5250,0.21031999588012695,20,1
8,3000,0.016206026077270508,7,1
4,3000,0.02430891990661621,8,1
4,5250,0.07565879821777344,13,1
16,3000,0.009851217269897461,6,1
8,5250,0.023607969284057617,6,1
2,3000,0.07764983177185059,14,1
2,5250,0.1564030647277832,15,1
4,3000,0.0324249267578125,11,1
4,5250,0.09230899810791016,18,1
2,3000,0.0919041633605957,17,1
8,3000,0.008260965347290039,4,1
4,3000,0.026827096939086914,9,1
2,5250,0.15516090393066406,15,1
16,5250,0.018679141998291016,9,1
4,5250,0.1349480152130127,24,1
16,3000,0.008701086044311523,5,1
2,3000,0.10520696640014648,20,1
8,5250,0.03377103805541992,9,1
4,3000,0.026845932006835938,9,1
2,5250,0.1523909568786621,14,1
4,5250,0.05954098701477051,11,1
2,3000,0.04624581336975098,8,1
4,3000,0.01642298698425293,5,1
8,3000,0.008138895034790039,4,1
16,5250,0.01606583595275879,7,1
2,3000,0.13046693801879883,24,1
2,5250,0.19124412536621094,19,1
4,5250,0.12936615943908691,23,1
8,5250,0.01936483383178711,5,1
16,3000,0.010174989700317383,6,1
4,3000,0.013401031494140625,4,1
2,3000,0.09112811088562012,17,1
2,5250,0.1510481834411621,14,1
4,5250,0.06245112419128418,12,1
4,3000,0.0247039794921875,8,1
8,3000,0.008271932601928711,4,1
2,3000,0.09929418563842773,19,1
16,5250,0.020746946334838867,10,1
2,5250,0.32645392417907715,33,1
4,5250,0.13214898109436035,24,1
8,5250,0.037467002868652344,10,1
4,3000,0.01652812957763672,5,1
16,3000,0.011629104614257812,5,1
2,3000,0.08365106582641602,16,1
2,5250,0.2758359909057617,27,1
4,5250,0.06289291381835938,12,1
4,3000,0.013727903366088867,4,1
8,3000,0.010069131851196289,5,1
2,3000,0.18710803985595703,35,1
16,5250,0.0179901123046875,7,1
4,3000,0.02542901039123535,9,1
2,5250,0.2190239429473877,22,1
8,5250,0.027265071868896484,8,1
4,5250,0.1444699764251709,25,1
2,3000,0.0706319808959961,13,1
16,3000,0.008870124816894531,5,1
4,3000,0.01305699348449707,4,1
2,5250,0.1909501552581787,19,1
8,3000,0.010216951370239258,4,1
4,5250,0.07614898681640625,14,1
2,3000,0.10790395736694336,21,1
16,5250,0.012714147567749023,6,1
4,3000,0.026597023010253906,9,1
8,5250,0.03480195999145508,9,1
2,3000,0.0500180721282959,9,1
2,5250,0.1892681121826172,18,1
4,5250,0.14574193954467773,25,1
16,3000,0.014754056930541992,5,1
4,3000,0.014163017272949219,4,1
8,3000,0.010355949401855469,5,1
2,3000,0.051553964614868164,9,1
4,5250,0.06490588188171387,12,1
2,5250,0.1947329044342041,19,1
4,3000,0.0286409854888916,10,1
16,5250,0.038713932037353516,14,1
8,5250,0.030972957611083984,9,1
2,3000,0.10796380043029785,21,1
4,5250,0.12609004974365234,23,1
2,5250,0.15596508979797363,15,1
16,3000,0.008545875549316406,5,1
4,3000,0.01668095588684082,5,1
2,3000,0.08872699737548828,17,1
8,3000,0.012358903884887695,5,1
4,5250,0.07283282279968262,12,1
2,5250,0.18456315994262695,17,1
4,3000,0.016520977020263672,5,1
2,3000,0.11184000968933105,21,1
16,5250,0.015996932983398438,7,1
8,5250,0.021978139877319336,6,1
4,5250,0.06370687484741211,12,1
2,5250,0.17721080780029297,17,1
4,3000,0.014007091522216797,4,1
16,3000,0.007982969284057617,5,1
2,3000,0.09549403190612793,18,1
8,3000,0.008421182632446289,4,1
4,5250,0.07144594192504883,11,1
2,5250,0.1706249713897705,17,1
4,3000,0.029001951217651367,10,1
2,3000,0.13074398040771484,25,1
8,5250,0.04732799530029297,15,1
16,5250,0.03324103355407715,14,1
4,3000,0.015506982803344727,5,1
4,5250,0.0921180248260498,18,1
2,5250,0.15996599197387695,15,1
2,3000,0.05075502395629883,9,1
8,3000,0.010252952575683594,5,1
16,3000,0.011862039566040039,4,1
4,3000,0.01311492919921875,4,1
2,3000,0.04634904861450195,8,1
2,5250,0.17782211303710938,17,1
4,5250,0.15932798385620117,27,1
8,5250,0.08571100234985352,14,1
16,5250,0.030704975128173828,14,1
4,3000,0.02805495262145996,9,1
2,3000,0.10526895523071289,20,1
4,5250,0.0831758975982666,16,1
8,3000,0.012521028518676758,5,1
2,5250,0.24104881286621094,24,1
16,3000,0.012097835540771484,5,1
2,3000,0.03549003601074219,6,1
4,3000,0.013269901275634766,4,1
4,5250,0.0860140323638916,14,1
8,5250,0.02505207061767578,6,1
2,5250,0.2008049488067627,21,1
16,5250,0.02457594871520996,13,1
2,3000,0.0919950008392334,17,1
4,3000,0.01628708839416504,5,1
8,3000,0.008816957473754883,4,1
4,5250,0.06323909759521484,12,1
2,5250,0.12537288665771484,11,1
16,3000,0.009758949279785156,6,1
2,3000,0.040101051330566406,6,1
4,3000,0.013210058212280273,4,1
4,5250,0.05919814109802246,10,1
2,5250,0.13977384567260742,13,1
8,5250,0.2466728687286377,14,1
2,3000,0.044902801513671875,8,1
4,3000,0.026520967483520508,9,1
16,5250,0.024240970611572266,9,1
8,3000,0.008584976196289062,4,1
4,5250,0.07663106918334961,15,1
2,3000,0.03479409217834473,6,1
16,3000,0.017292022705078125,7,1
2,5250,0.2564961910247803,26,1
4,3000,0.013283967971801758,4,1
2,3000,0.08746695518493652,17,1
4,3000,0.0319368839263916,11,1
16,5250,0.02910900115966797,12,1
8,5250,0.04352998733520508,12,1
2,5250,0.20963501930236816,20,1
4,5250,0.07171416282653809,12,1
8,3000,0.008753061294555664,4,1
2,3000,0.11201000213623047,23,1
4,3000,0.013566970825195312,4,1
2,5250,0.19797992706298828,19,1
16,3000,0.009419918060302734,5,1
4,5250,0.12070512771606445,22,1
8,3000,0.008189916610717773,4,1
4,3000,0.01624298095703125,5,1
8,5250,0.02489614486694336,7,1
2,3000,0.04841899871826172,9,1
16,5250,0.017601966857910156,8,1
4,5250,0.05536818504333496,9,1
2,5250,0.1733238697052002,17,1
4,3000,0.013921976089477539,4,1
2,3000,0.1103360652923584,21,1
16,3000,0.011664867401123047,4,1
4,5250,0.10858798027038574,19,1
2,5250,0.23536396026611328,23,1
2,3000,0.13099122047424316,25,1
4,3000,0.015655040740966797,5,1
8,3000,0.007835865020751953,3,1
8,5250,0.03884005546569824,11,1
16,5250,0.0301821231842041,15,1
4,5250,0.14355206489562988,25,1
2,3000,0.07335996627807617,14,1
4,3000,0.029057025909423828,10,1
2,5250,0.48667287826538086,50,1
4,5250,0.1264350414276123,24,1
16,3000,0.00781393051147461,4,1
2,3000,0.0995481014251709,19,1
4,3000,0.01540994644165039,5,1
8,3000,0.010179996490478516,4,1
16,5250,0.022738933563232422,12,1
2,5250,0.40622591972351074,42,1
8,5250,0.026401996612548828,6,1
4,5250,0.1438908576965332,26,1
2,3000,0.10037803649902344,19,1
4,3000,0.013461828231811523,4,1
2,5250,0.13666701316833496,13,1
2,3000,0.08864617347717285,17,1
16,3000,0.011757850646972656,6,1
4,3000,0.02689814567565918,9,1
4,5250,0.05837297439575195,10,1
8,3000,0.008325815200805664,4,1
8,5250,0.028610944747924805,8,1
16,5250,0.030001163482666016,12,1
2,5250,0.4706099033355713,50,1
4,5250,0.1361091136932373,26,1
4,3000,0.01565408706665039,4,1
2,5250,0.15525603294372559,15,1
8,3000,0.008481979370117188,4,1
16,3000,0.008396148681640625,5,1
4,5250,0.11470699310302734,20,1
4,3000,0.016393184661865234,5,1
8,5250,0.02689218521118164,8,1
16,5250,0.030087947845458984,15,1
2,5250,0.15757489204406738,15,1
4,3000,0.01349782943725586,4,1
4,5250,0.08440518379211426,17,1
2,5250,0.09435582160949707,9,1
8,3000,0.008800029754638672,4,1
16,3000,0.01114797592163086,5,1
4,3000,0.016969919204711914,5,1
4,5250,0.0712130069732666,13,1
8,5250,0.05286383628845215,15,1
16,5250,0.021627187728881836,10,1
2,5250,0.14374709129333496,14,1
4,3000,0.026740074157714844,9,1
4,5250,0.14410710334777832,26,1
8,3000,0.01256704330444336,4,1
4,3000,0.013437032699584961,4,1
2,5250,0.3196101188659668,32,1
16,3000,0.009490013122558594,6,1
8,5250,0.037689924240112305,9,1
4,5250,0.06695914268493652,11,1
16,5250,0.027004003524780273,14,1
4,3000,0.013904094696044922,4,1
2,5250,0.17144107818603516,17,1
4,5250,0.0769491195678711,15,1
8,3000,0.0083770751953125,4,1
4,3000,0.013705968856811523,4,1
2,5250,0.26665496826171875,27,1
8,5250,0.01745891571044922,5,1
16,3000,0.008095979690551758,6,1
4,5250,0.0647120475769043,10,1
